symbol,timeframe,total_trades,winning_trades,losing_trades,win_rate,avg_win_pct,avg_loss_pct,total_pnl_pct,profit_factor,max_drawdown_pct
RIFUSDT,25m,1,0,1,0.0,0.0,-1.6235874788933642,-1.6235874788933642,0.0,0.0
ORDIUSDT,30m,1,0,1,0.0,0.0,-1.6450216450216562,-1.6450216450216562,0.0,0.0
TREEUSDT,1h,1,0,1,0.0,0.0,-1.6458457267499453,-1.6458457267499453,0.0,0.0
LINEAUSDT,30m,1,0,1,0.0,0.0,-1.6666666666666656,-1.6666666666666656,0.0,0.0
KAIAUSDT,45m,1,0,1,0.0,0.0,-1.6703786191536611,-1.6703786191536611,0.0,0.0
FISUSDT,1h,1,0,1,0.0,0.0,-1.6750108164905235,-1.6750108164905235,0.0,0.0
TAUSDT,1h,1,0,1,0.0,0.0,-1.6772927905836226,-1.6772927905836226,0.0,0.0
BMTUSDT,1h,1,0,1,0.0,0.0,-1.6928802977548427,-1.6928802977548427,0.0,0.0
PIXELUSDT,15m,2,0,2,0.0,0.0,-0.8633097627737252,-1.7266195255474504,0.0,1.1718749999999973
QUSDT,15m,1,0,1,0.0,0.0,-1.7336036631204972,-1.7336036631204972,0.0,0.0
SCRUSDT,1h,2,1,1,0.5,0.9390472938364264,-2.6989134244654696,-1.7598661306290433,0.3479353154954974,2.6989134244654696
MITOUSDT,15m,2,1,1,0.5,0.10521652453206869,-1.9192144610577988,-1.8139979365257302,0.05482270307304651,1.9192144610577988
CUSDT,45m,1,0,1,0.0,0.0,-1.8159745055389662,-1.8159745055389662,0.0,0.0
OGUSDT,45m,1,0,1,0.0,0.0,-1.8248984115256734,-1.8248984115256734,0.0,0.0
BANUSDT,30m,4,1,3,0.25,0.08321985171735435,-0.6526981449118291,-1.8748745830181333,0.042500428090229594,1.9580944347354876
TUSDT,1h,1,0,1,0.0,0.0,-1.8897637795275504,-1.8897637795275504,0.0,0.0
GHSTUSDT,30m,1,0,1,0.0,0.0,-1.901769472465678,-1.901769472465678,0.0,0.0
MERLUSDT,15m,1,0,1,0.0,0.0,-1.9207258220191672,-1.9207258220191672,0.0,0.0
HBARUSDT,30m,2,0,2,0.0,0.0,-0.9671001734449259,-1.9342003468898519,0.0,0.841718531516469
COMPUSDT,1h,1,0,1,0.0,0.0,-1.9414820891441094,-1.9414820891441094,0.0,0.0
CUSDT,15m,2,0,2,0.0,0.0,-1.0141940446291065,-2.028388089258213,0.0,0.5418879375745249
RDNTUSDT,1h,1,0,1,0.0,0.0,-2.0417028670721034,-2.0417028670721034,0.0,0.0
1000SHIBUSDT,1h,3,1,2,0.3333333333333333,0.03930817610063414,-1.0511590277644192,-2.063009879428204,0.018697540078323766,0.530371259881927
SXTUSDT,1h,1,0,1,0.0,0.0,-2.0805369127516746,-2.0805369127516746,0.0,0.0
AVAXUSDT,1h,2,0,2,0.0,0.0,-1.044425763190951,-2.088851526381902,0.0,0.6230981017243771
MOCAUSDT,25m,1,0,1,0.0,0.0,-2.1032504780114674,-2.1032504780114674,0.0,0.0
CFXUSDT,1h,2,0,2,0.0,0.0,-1.1064811029887216,-2.212962205977443,0.0,1.0203606206028968
SHELLUSDT,15m,1,0,1,0.0,0.0,-2.279569892473106,-2.279569892473106,0.0,0.0
PUFFERUSDT,30m,1,0,1,0.0,0.0,-2.351467928203697,-2.351467928203697,0.0,0.0
BANANAUSDT,1h,3,1,2,0.3333333333333333,0.924065889915634,-1.6481253623814567,-2.372184834847279,0.28033847151663455,1.6036527646305687
PERPUSDT,1h,1,0,1,0.0,0.0,-2.375886524822709,-2.375886524822709,0.0,0.0
BASUSDT,15m,1,0,1,0.0,0.0,-2.406311637080852,-2.406311637080852,0.0,0.0
FUSDT,25m,2,1,1,0.5,0.16956521739130045,-2.656554712892752,-2.4869894955014513,0.06382899496418014,2.656554712892752
VANRYUSDT,1h,1,0,1,0.0,0.0,-2.5047131699434244,-2.5047131699434244,0.0,0.0
MAVUSDT,1h,1,0,1,0.0,0.0,-2.555529018390248,-2.555529018390248,0.0,0.0
SWELLUSDT,25m,1,0,1,0.0,0.0,-2.5657681065281053,-2.5657681065281053,0.0,0.0
1000RATSUSDT,30m,3,1,2,0.3333333333333333,0.07132667617689221,-1.3204609224388484,-2.5695951687008045,0.0270082495304572,2.6229038268596794
ILVUSDT,1h,2,1,1,0.5,0.5937234944868545,-3.3310405817038458,-2.7373170872169914,0.1782396461177791,3.3310405817038458
BELUSDT,15m,1,0,1,0.0,0.0,-2.7815777473780186,-2.7815777473780186,0.0,0.0
TUTUSDT,30m,2,1,1,0.5,0.07688364941055556,-2.8681742967457233,-2.7912906473351677,0.0268057800733341,2.8681742967457233
BANANAUSDT,25m,1,0,1,0.0,0.0,-2.912113765880703,-2.912113765880703,0.0,0.0
OPENUSDT,25m,1,0,1,0.0,0.0,-3.0281813408016585,-3.0281813408016585,0.0,0.0
BLUAIUSDT,15m,1,0,1,0.0,0.0,-3.0598836117889987,-3.0598836117889987,0.0,0.0
BANANAS31USDT,1h,1,0,1,0.0,0.0,-3.0790960451977445,-3.0790960451977445,0.0,0.0
FUNUSDT,25m,1,0,1,0.0,0.0,-3.1728901359809965,-3.1728901359809965,0.0,0.0
BIOUSDT,30m,1,0,1,0.0,0.0,-3.204901614233534,-3.204901614233534,0.0,0.0
SCRUSDT,15m,1,0,1,0.0,0.0,-3.2429245283018897,-3.2429245283018897,0.0,0.0
PONKEUSDT,15m,2,0,2,0.0,0.0,-1.654011614263045,-3.30802322852609,0.0,1.8302828618968363
BLESSUSDT,45m,1,0,1,0.0,0.0,-3.360677427890995,-3.360677427890995,0.0,0.0
SOONUSDT,1h,1,0,1,0.0,0.0,-3.5103027048795226,-3.5103027048795226,0.0,0.0
TAGUSDT,1h,1,0,1,0.0,0.0,-3.5449490268767487,-3.5449490268767487,0.0,0.0
SOPHUSDT,1h,2,1,1,0.5,0.9061367329083893,-4.638393909792176,-3.7322571768837864,0.1953557094397334,0.0
KITEUSDT,15m,2,1,1,0.5,0.27991602519244707,-4.019921736037009,-3.740005710844562,0.06963220768282889,0.0
BROCCOLI714USDT,30m,2,1,1,0.5,0.3576903423607594,-4.235055724417429,-3.8773653820566696,0.08445941816030367,0.0
BASUSDT,1h,1,0,1,0.0,0.0,-3.9379474940334176,-3.9379474940334176,0.0,0.0
QUSDT,1h,1,0,1,0.0,0.0,-3.9600696896925136,-3.9600696896925136,0.0,0.0
BRETTUSDT,1h,1,0,1,0.0,0.0,-4.119711804914101,-4.119711804914101,0.0,0.0
KITEUSDT,25m,1,0,1,0.0,0.0,-4.1767296490979,-4.1767296490979,0.0,0.0
RENDERUSDT,25m,1,0,1,0.0,0.0,-4.185022026431722,-4.185022026431722,0.0,0.0
INUSDT,1h,3,2,1,0.6666666666666666,2.2785363312178895,-8.85871446705389,-4.301641804618111,0.514416925772223,8.85871446705389
BICOUSDT,1h,1,0,1,0.0,0.0,-4.916652635123757,-4.916652635123757,0.0,0.0
MYXUSDT,1h,1,0,1,0.0,0.0,-4.968004653868524,-4.968004653868524,0.0,0.0
RECALLUSDT,30m,1,0,1,0.0,0.0,-5.0375160738586,-5.0375160738586,0.0,0.0
KDAUSDT,15m,2,0,2,0.0,0.0,-2.562678381703408,-5.125356763406816,0.0,4.021139705882356
SOMIUSDT,1h,2,0,2,0.0,0.0,-2.6477621061949446,-5.295524212389889,0.0,3.4069043576683544
HANAUSDT,1h,1,0,1,0.0,0.0,-6.08907061553763,-6.08907061553763,0.0,0.0
KAITOUSDT,1h,1,0,1,0.0,0.0,-7.430076151163621,-7.430076151163621,0.0,0.0
XVGUSDT,45m,1,0,1,0.0,0.0,-8.352964932355112,-8.352964932355112,0.0,0.0
UBUSDT,1h,1,0,1,0.0,0.0,-9.336680263570758,-9.336680263570758,0.0,0.0
BDXNUSDT,1h,1,0,1,0.0,0.0,-9.730458221024264,-9.730458221024264,0.0,0.0
