symbol,timeframe,trade_id,signal_time,direction,pattern_group,entry1_price,entry1_filled,entry2_price,entry2_filled,exit_price,exit_time,exit_reason,pnl_pct,tp_price,sl_price
MYXUSDT,30m,0,2025-10-26 05:00:00,Long,G1,2.883,False,2.921,True,2.943,2025-10-26 07:00:00,TP,0.37658336186238006,2.943,2.879
MYXUSDT,1h,0,2025-10-03 16:00:00,Long,G3,8.575,True,8.615,True,8.168,2025-10-04 00:00:00,SL,-4.968004653868524,9.042,8.168
MYXUSDT,15m,0,2025-11-04 21:15:00,Short,G2,1.976,True,1.974,True,1.945,2025-11-05 00:15:00,TP,1.5189873417721533,1.945,2.178
USUALUSDT,15m,0,2025-11-04 02:45:00,Short,G1,0.02808,True,0.02764,True,0.02827,2025-11-04 04:00:00,SL,-1.4716439339554814,0.02733,0.02827
XVGUSDT,45m,0,2025-11-04 22:30:00,Long,G3,0.007408,True,0.007449,True,0.006808,2025-11-05 08:15:00,SL,-8.352964932355112,0.007934,0.006808
MAVUSDT,1h,0,2025-10-01 22:00:00,Short,G1,0.06299,True,0.06262,True,0.06441,2025-10-02 03:00:00,SL,-2.555529018390248,0.0605,0.06441
MAVUSDT,15m,0,2025-11-04 08:30:00,Long,G2,0.02847,False,0.02881,True,0.02888,2025-11-04 08:45:00,TP,0.12148559527941794,0.02888,0.02834
MAVUSDT,25m,0,2025-11-05 20:45:00,Short,G1,0.02947,True,0.02916,True,0.02952,2025-11-05 21:35:00,SL,-0.6993006993007004,0.02906,0.02952
OBOLUSDT,1h,0,2025-10-13 07:00:00,Long,G1,0.0965,False,0.10084,True,0.10195,2025-10-13 08:00:00,TP,0.5503768345894486,0.10195,0.09623
YFIUSDT,15m,0,2025-10-30 19:30:00,Long,G1,4511.0,False,4541.0,True,4565.0,2025-10-30 19:45:00,TP,0.26425897379431845,4565.0,4501.0
YFIUSDT,15m,1,2025-11-01 17:15:00,Short,G1,4705.0,False,4692.0,True,4677.0,2025-11-01 17:30:00,TP,0.159846547314578,4677.0,4725.0
YFIUSDT,15m,2,2025-11-01 17:45:00,Short,G1,4705.0,True,4677.0,True,4677.0,2025-11-01 21:45:00,TP,0.2984438286079727,4677.0,4725.0
YFIUSDT,15m,3,2025-11-03 21:45:00,Long,G1,4508.0,True,4548.0,True,4571.0,2025-11-04 00:30:00,TP,0.9496466431095406,4571.0,4476.0
YFIUSDT,25m,0,2025-11-03 07:30:00,Long,G1,4555.0,False,4587.0,True,4614.0,2025-11-03 08:45:00,TP,0.2943100065402224,4614.0,4535.0
YFIUSDT,25m,1,2025-11-04 11:50:00,Short,G1,4489.0,False,4476.0,True,4445.0,2025-11-04 13:05:00,TP,0.3462913315460232,4445.0,4512.0
ZENUSDT,30m,0,2025-11-01 22:00:00,Short,G3,20.138,False,19.912,True,19.602,2025-11-01 22:30:00,TP,0.778425070309358,19.602,20.945
ZENUSDT,1h,0,2025-10-20 22:00:00,Short,G1,12.892,False,12.459,True,11.903,2025-10-21 14:00:00,TP,2.2313187254193725,11.903,12.999
ZENUSDT,1h,1,2025-10-24 07:00:00,Short,G1,11.166,False,11.005,True,10.844,2025-10-24 08:00:00,TP,0.7314856883234955,10.844,11.307
ZENUSDT,15m,0,2025-10-29 22:00:00,Short,G3,12.818,True,12.786,True,12.678,2025-10-29 23:00:00,TP,0.9685986564599186,12.678,12.964
ZENUSDT,15m,1,2025-11-05 11:45:00,Long,G2,17.986,False,18.596,True,18.624,2025-11-05 13:15:00,TP,0.07528500752849723,18.624,17.679
AGTUSDT,30m,0,2025-10-24 06:00:00,Short,G1,0.004495,False,0.00443,True,0.004354,2025-10-24 08:00:00,TP,0.8577878103837435,0.004354,0.004498
TAUSDT,1h,0,2025-10-27 18:00:00,Long,G1,0.05046,True,0.05149,True,0.05012,2025-10-27 22:00:00,SL,-1.6772927905836226,0.05227,0.05012
